address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"413 Cumberland Ave, Knoxville, TN 37902, USA",churches,35.9626952,-83.9187539,St John's Episcopal Cathedral,(865) 525-7347,ChIJm5h3g8MXXIgR3Whd8rvawrw,4.5,90,http://stjohnscathedral.org/
"2829 Kingston Pike, Knoxville, TN 37919, USA",churches,35.9521384,-83.9505901,Second Presbyterian Church,(865) 523-2189,ChIJb9ZfH0c9XIgRSauv40Tn21c,4.6,20,http://www.2ndpres.org/
"2931 Kingston Pike, Knoxville, TN 37919, USA",churches,35.9516398,-83.9523719,Tennessee Valley Unitarian Universalist Church,(865) 523-4176,ChIJtURqgzg9XIgRWsUjDxiggiY,4.7,63,http://www.tvuuc.org/
"1710 Melrose Pl, Knoxville, TN 37916, USA",churches,35.954008,-83.9324005,St. John XXIII,(865) 523-7931,ChIJ0XU2YF89XIgRCctDCyr-d3o,4.8,39,http://www.john23rd.org/
"United Methodist University Center, 1718 Melrose Pl United Methodist University Center, Knoxville, TN 37916, USA",churches,35.9545277,-83.93244899999999,Wesley Foundation at UTK,(276) 243-6686,ChIJLSm0fF89XIgRSCePosXjyYI,4.5,4,http://www.utkwesleyfoundation.org/
"1538 Highland Ave, Knoxville, TN 37916, USA",churches,35.9604907,-83.931856,Christ Chapel,(865) 525-7413,ChIJuYOqeN8XXIgRvL_TVVUjtLs,4.4,9,http://www.christchapelknox.org/
"1821 Melrose Ave, Knoxville, TN 37916, USA",churches,35.9535496,-83.93336459999999,Christian Student Center,(865) 523-4796,ChIJcdunOF89XIgR3ynkWz6Mk8s,4.8,5,https://utkcsc.org/
"522 Sevier Ave, Knoxville, TN 37920, USA",churches,35.9565598,-83.91031149999999,City Church,(865) 315-8864,ChIJu9lH7M8XXIgRweU-cf0KxgU,5,31,http://citychurchknox.com/
"4339 Woodlawn Pike, Knoxville, TN 37920, USA",churches,35.9380264,-83.9011764,Woodlawn Christian Church,(865) 573-6721,ChIJB7i8hIgXXIgRNm9IrvuDBGk,4.7,43,http://www.mywoodlawn.org/
"1615 Price Ave, Knoxville, TN 37920, USA",churches,35.9500664,-83.8929016,Hillcrest Community Church,(865) 577-0737,ChIJg6J6KJwXXIgRM_IY3kWf4gQ,4.9,17,http://www.hillcrestknoxcc.org/
"2335 Sevier Ave, Knoxville, TN 37920, USA",churches,35.9571717,-83.8979816,Fort Hill Baptist Church,(865) 660-3600,ChIJKYAGkKIXXIgROsNq9uu_Am4,4.5,21,https://www.facebook.com/FortHillBaptistKnox
"3910 Woodlawn Pike, Knoxville, TN 37920, USA",churches,35.9426065,-83.8980605,South Knoxville Worship Center Assemblies of God,(865) 577-2615,ChIJibSLRYQXXIgRY7mM6GiiJ-A,4.9,24,https://www.southknoxvilleworshipcenter.org/
"139 Woodlawn Pike, Knoxville, TN 37920, USA",churches,35.9451114,-83.90969059999999,Graystone Presbyterian Church (U.S.A),(865) 577-0287,ChIJ0WklWo0XXIgRc0t6dTPSMVs,4.7,19,https://www.graystonepcusa.org/
"522 Sevier Ave Suite 109, Knoxville, TN 37920, USA",churches,35.9565785,-83.9103253,South Knoxville Baptist Church,(865) 573-1973,ChIJC0UKVJUXXIgR0IJZ4v68gPU,4,3,http://www.southknoxvillebaptist.com/
"3400 Sevier Ave, Knoxville, TN 37920, USA",churches,35.9469808,-83.89074529999999,South Knoxville Church of the Nazarene,(865) 315-7431,ChIJXYfrcZ0XXIgRhjh-B8oeLJ4,5,5,
"2323 Island Home Ave, Knoxville, TN 37920, USA",churches,35.956012,-83.879689,Island Home Baptist Church,(865) 573-3212,ChIJmZp8Wg0XXIgRiVdG7Wv6Ltk,4.6,21,https://www.islandhomechurch.com/
"4301 Sevierville Pike, Knoxville, TN 37920, USA",churches,35.9429618,-83.8815698,Knoxville First Free Will Baptist Church,(865) 573-5171,ChIJc29x8XoXXIgRZgwhcnyAOZA,4.6,13,http://fb.me/knoxvillefirstfreewillbaptist
"4300 Island Home Pike, Knoxville, TN 37920, USA",churches,35.9375031,-83.8629577,Meadow View Baptist Church,(865) 573-7661,ChIJ61MAUlkXXIgRNtSB3DKG7xM,4.6,8,
"3919 Island Home Pike, Knoxville, TN 37920, USA",churches,35.9446748,-83.8608419,Burnett's Creek Baptist Church,,ChIJTYvGwEQXXIgRq5xUOXCKUzs,4.5,6,
"2822 Asbury Rd, Knoxville, TN 37914, USA",churches,35.9531692,-83.82556269999999,Asbury United Methodist Church,(865) 637-0620,ChIJJw2vr-oQXIgR7MWJVrnaQGE,4.9,14,https://www.umc.org/find-a-church/church?id=001Um00000PFNdtIAH
"2808 French Broad Ln, Knoxville, TN 37914, USA",churches,35.9507499,-83.8273444,Eastwood Baptist Church,(865) 525-0022,ChIJob2CsL8QXIgRYGKaHUnIaXc,4.3,3,https://www.facebook.com/share/g/1EQGHU1oFF/?mibextid=wwXIfr
"2441 Asbury Rd, Knoxville, TN 37914, USA",churches,35.9588964,-83.8423743,Asbury Church of Christ,(865) 577-7296,ChIJJbA2HwcRXIgRVmwMd_X0vLg,5,2,https://www.asburycoc.com/
"3550 Pleasant Ridge Rd, Knoxville, TN 37921, USA",churches,35.9764607,-83.97059019999999,Redemption Church,(865) 521-7777,ChIJrf893AM9XIgR3taFPDUP_-o,4.6,164,https://redemptionchurch.com/
"2720 Dayton St NW, Knoxville, TN 37921, USA",churches,35.9733501,-83.96942229999999,West Lonsdale Baptist Church,(865) 523-5975,ChIJtUxieAM9XIgRETN1LWd7hac,4.6,43,https://westlonsdale.org/
"5020 Pleasant Ridge Rd, Knoxville, TN 37912, USA",churches,35.987266,-83.99370189999999,First Apostolic Church Knoxville,(865) 523-5261,ChIJUTTAz1k8XIgRgh60MMvVINY,4.6,76,http://facknoxville.org/
"2806 Sherman St, Knoxville, TN 37921, USA",churches,35.9807391,-83.9593005,Open Door Church,(865) 329-3330,ChIJB8404wk9XIgR5LTrJUbrxEU,5,13,
"4701 Pleasant Ridge Rd, Knoxville, TN 37912, USA",churches,35.9854995,-83.9854153,Olivet Baptist Church,(865) 522-6528,ChIJKdZFw1k8XIgRyr0aBWeRJ0c,4.9,28,https://www.olivetbaptistknoxville.com/
"5613 Western Ave, Knoxville, TN 37921, USA",churches,35.9784162,-84.01228979999999,Trinity United Methodist Church,(865) 588-5763,ChIJpWxNVIE8XIgR3gpI6MK-4wQ,4.7,27,https://www.knoxtrinity.org/about-us/staff/
"5651 Matlock Dr, Knoxville, TN 37921, USA",churches,35.974106,-84.014741,West Haven Baptist Church,(865) 588-1416,ChIJeaWBw4I8XIgRoGn5r6tOM8I,4.3,12,https://westhavenbaptistknox.org/
"1933 Texas Ave, Knoxville, TN 37921, USA",churches,35.9814503,-83.9627275,Friendship Missionary Baptist,(865) 523-8813,ChIJP3mM9qc9XIgR527qdBXPQ54,4.9,15,https://www.newfriendshipmbchurch.org/
"1746 Ohio Ave, Knoxville, TN 37921, USA",churches,35.9830603,-83.96174599999999,Martin Chapel United Methodist,(865) 522-1543,ChIJ8zIMpac9XIgR6FHjdS9xCtY,4.6,23,https://www.martinchapelumc.org/
"2510 Belmont Heights Ave NW, Knoxville, TN 37921, USA",churches,35.96856340000001,-83.9564336,Calvary Commons at Belmont Heights,(865) 523-9701,ChIJHcJGXBI9XIgRs5lBjsM-Km4,4.6,14,https://www.calvarycommons.com/
"5403 Western Ave #104, Knoxville, TN 37921, USA",churches,35.9771783,-84.0100372,The Way Church Knoxville,,ChIJ24n7ikc9XIgRnSl6hK5uHGE,5,2,https://www.thewayknoxville.com/
"3002 Galbraith St, Knoxville, TN 37921, USA",churches,35.9870509,-83.9539807,Lonsdale United Methodist Church,(865) 522-7257,ChIJZxQhDqI9XIgRjZmLt7P59Ys,4.8,14,
"3428 Keith Ave, Knoxville, TN 37921, USA",churches,35.964789,-83.9677906,Church of God-Union Assembly,(865) 523-1496,ChIJfxxEaBk9XIgRMoovuuA2Mbc,5,21,https://www.thechurchofgodknoxville.com/
"4917 Western Ave, Knoxville, TN 37921, USA",churches,35.9757468,-84.0022408,Third Creek Baptist Church,(865) 437-6451,ChIJsdxLiY48XIgRju-Nf7i-1eE,4.8,4,
"1518 New York Ave, Knoxville, TN 37921, USA",churches,35.9814415,-83.954427,Lonsdale Community Church,,ChIJO0L2B2E9XIgRz3NhG4hwA9I,4.4,9,http://lonsdalecommunitychurch.com/
"3224 Joyce Ave, Knoxville, TN 37921, USA",churches,35.9649586,-83.964843,West View Community Church,,ChIJ50Z7Hxo9XIgRvrLkpE7Hofw,4.8,23,http://www.westviewcommunitychurch.org/
"5600 Western Ave NW, Knoxville, TN 37921, USA",churches,35.97727260000001,-84.012757,Cumberland Church,(865) 584-9129,ChIJa8CGxoM8XIgRAaKqSvrxhlE,4.4,18,http://www.cumberlandknox.com/
"1740 Texas Avenue Temporary Address, Knoxville, TN 37917, USA",churches,35.98294740000001,-83.9609298,Life Song Church,(865) 730-0025,ChIJyyfIHVEWXIgRx2qRlWzhadw,4.7,10,http://lifesongknox.com/
"1750 Delaware Ave, Knoxville, TN 37921, USA",churches,35.9812615,-83.9594418,First Calvary Baptist Church,(865) 522-3036,ChIJL74JWac9XIgR55GX9AULmQs,4.7,11,
"5520 Ball Camp Pike, Knoxville, TN 37921, USA",churches,35.9749226,-84.0119644,Christ Church Presbyterian,,ChIJe_sVSvw9XIgR7fz33d7RZCs,5,6,https://www.cometochrist.church/
"2810 Middlebrook Pike, Knoxville, TN 37921, USA",churches,35.963862,-83.9579024,Hearts Way,(865) 522-5550,ChIJR8kNGhQ9XIgRBIQcYScJVXY,5,4,http://heartsway.church/
"1727 Sterchi St, Knoxville, TN 37921, USA",churches,35.9692374,-83.9557061,Keith Avenue Baptist Church,,ChIJ-W8-duI9XIgRFQmiuJVCuHs,5,8,https://m.facebook.com/KeithAveBaptistChurch/
"Knoxville, TN 37912, USA",churches,35.9845901,-83.97797229999999,Bethlehem Missionary Baptist Church,(865) 633-9896,ChIJsW4jqGU9XIgRISCmWMfxcis,5,4,https://www.facebook.com/BethlehemBaptistMissionaryChurch/
"4704 Bradshaw Rd, Knoxville, TN 37921, USA",churches,35.9796838,-83.9919149,Landbrook Baptist Church,,ChIJS4iOHSo9XIgRMwPVC6xko7Q,5,1,https://sites.google.com/view/landbrookbaptist/home?authuser=1
"4503 Sullivan Rd, Knoxville, TN 37921, USA",churches,35.98766980000001,-84.00965950000001,Sullivan Road Christian Church,(865) 588-6994,ChIJc9_aaXw8XIgReR6bwi_dIbg,3.9,7,
"5341 Montwood Dr, Knoxville, TN 37921, USA",churches,35.9647352,-84.00797519999999,"Light House Ministry, Inc. Church of God In Christ",(865) 602-7910,ChIJrw4Nrpk8XIgRpDO54cg7J4A,5,1,https://allensmile94.wixsite.com/lighthousecogic12
