address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"5204 Kingston Pike #21, Knoxville, TN 37919, USA",property_management,35.938068,-83.989072,Tennessee Valley Realty Associates,(865) 247-6749,ChIJsy3Z1B8lXIgRHl61B3WeE10,4.5,204,http://w7t.92e.myftpupload.com/
"2428 Sutherland Ave, Knoxville, TN 37919, USA",property_management,35.9554494,-83.9548605,Holmes Property Management,(865) 444-4065,ChIJMSvqoTA9XIgR8qRVg3yN224,2.7,36,https://www.rentutk.com/
"1553 Coleman Rd, Knoxville, TN 37909, USA",property_management,35.949852,-83.9942394,Absolute Mountain Property Management LLC,(865) 333-1671,ChIJVVUp_bc8XIgRWgXsrZ43-RQ,5,1,https://www.absolutemountainpropertymanagement.com/contact
"2428 Sutherland Ave, Knoxville, TN 37919, USA",property_management,35.95537789999999,-83.9547558,RentUTK,(865) 444-4065,ChIJf8LOpgGXW4gRhsubDgtrU70,5,6,https://www.rentutk.com/
"1528 Coleman Rd, Knoxville, TN 37909, USA",property_management,35.9510792,-83.99286,"Emerald Housing Management, LLC",(865) 637-0373,ChIJ0TBpJsY8XIgR9xVq-tfBtE0,2.1,29,http://ehmgmt.com/
"4619 Sunflower Rd, Knoxville, TN 37909, USA",property_management,35.9582124,-83.9911412,The Hammond Apartments,(865) 584-5796,ChIJCYRsNwzFJRUR8VarbxE8xC4,2.5,229,http://www.randpropertymanagement.com/
"6016 Brookvale Ln Suite 100, Knoxville, TN 37919, USA",property_management,35.9369332,-84.00616959999999,Realty Trust Group,(865) 521-0630,ChIJDwmUaEA9XIgRNvpHxja3JYs,4.6,9,http://www.realtytrustgroup.com/
"265 Brookview Centre Way #201, Knoxville, TN 37919, USA",property_management,35.93592,-84.00481769999999,"Blue Ridge Realty, Inc.",(865) 470-4868,ChIJt9MaI9clXIgR9q7D1HrjZ3U,5,2,http://www.blueridgecos.com/
"1225 Weisgarber Rd Suite 390, Knoxville, TN 37909, USA",property_management,35.9468943,-84.01461859999999,Commercial & Investment Properties Co,(865) 584-3967,ChIJ_cOVfqw8XIgR59xM-2ciagI,5,1,http://www.ciprop.com/
"4877 Chambliss Ave, Knoxville, TN 37919, USA",property_management,35.9414995,-83.98695049999999,Heritage Realty,(865) 288-4148,ChIJ8zsokp8vXIgRpDlTv9l5qNw,4.1,17,https://www.heritagerealtyknox.com/
"603 W Main St Ste 102, Knoxville, TN 37902, USA",property_management,35.9606653,-83.9196147,"University Real Estate & Property Management, LLC",(865) 673-6600,ChIJ3aPi7F49XIgRlKGiMR-EVME,3.2,67,http://www.urehousing.com/
"630 S Concord St, Knoxville, TN 37919, USA",property_management,35.9528373,-83.9468643,Avison Young,(865) 450-8883,ChIJa10fJE0jXIgRqPspWM_Hhh4,5,9,https://www.avisonyoung.us/web/knoxville?utm_source=google&utm_medium=gmb
"820 Sevier Ave, Knoxville, TN 37920, USA",property_management,35.958053,-83.9069567,Compass Management Group,(865) 742-3936,ChIJ2X_21_8XXIgR5iS9qK3gpM0,5,11,https://compassmanagementgroup.managebuilding.com/Resident/public/home
"2114 Sherrod Rd, Knoxville, TN 37920, USA",property_management,35.9544735,-83.9116961,Hidden Ridge Management,(865) 803-4076,ChIJHUPy0-oXXIgR2KyZhYUbuZw,4.5,34,http://hiddenridgeknoxville.com/
"2020 Chapman Hwy #1, Knoxville, TN 37920, USA",property_management,35.9537341,-83.9155646,"Brown, Brown & West",(865) 577-0680,ChIJiyvvyOsXXIgRvdNfMJ-lc_s,3.4,18,https://www.brownbrownwestrox.com/
"900 S Gay St Suite 2000, Knoxville, TN 37902, USA",property_management,35.9616725,-83.91541029999999,"LHP Capital, LLC",(865) 244-4300,ChIJp6XiRMEXXIgRGhJ2UxL-w3M,2.5,50,http://www.lhp.net/
"213 E Moody Ave, Knoxville, TN 37920, USA",property_management,35.9393779,-83.9062125,Central and Main Realty LLC,(865) 208-5517,ChIJ-f9LY88XXIgROhm5xGhc3XE,5,3,http://centralandmainrealty.com/
"900 S Gay St # 1600, Knoxville, TN 37902, USA",property_management,35.9616725,-83.91541029999999,Lawler Wood LLC,(865) 637-7777,ChIJeSxARcEXXIgRsA6LjczKuy4,3.7,3,http://www.lawlerwood.com/
"800 S Gay St #700, Knoxville, TN 37929, USA",property_management,35.9624536,-83.91605820000001,Knoxville Real Estate Professionals Inc.,(865) 766-4090,ChIJ2ZwGVcEXXIgRiOJSgkd3vQo,4.9,57,https://www.knoxvillerealestateprofessionals.com/
"820 Sevier Ave, Knoxville, TN 37920, USA",property_management,35.958053,-83.9069567,Realty Executives South,(865) 910-0708,ChIJkS0NsjUXXIgRIVNPRIfmxlQ,5,6,https://www.reasouth.com/
"820 Sevier Ave, Knoxville, TN 37920, USA",property_management,35.958053,-83.9069567,Tri Star Management Group,(865) 964-5364,ChIJ-8tbjOkXXIgR29qhicTIKEI,,,http://tristarmanagement.com/
"820 Sevier Ave, Knoxville, TN 37920, USA",property_management,35.958053,-83.9069567,"Lacy Mellon, Realtor, Realty Executives South",(865) 742-3936,ChIJubgW9kkjXIgR579tAkyeuDA,5,46,http://www.lacymellon.com/
"1131 Phillips Ave, Knoxville, TN 37920, USA",property_management,35.9612797,-83.9005298,"McDonald Realty, LLC",,ChIJ64_BdwkXXIgRbX9LvdPHiEU,4.8,38,https://cmcdonaldrealty.com/
"800 S Gay St #1210, Knoxville, TN 37929, USA",property_management,35.9624057,-83.91605620000001,First Tn Plaza Leasing & Management,,ChIJCYLi_sMXXIgRMsRsV3VN23g,4,36,
"1600 Proctor St NW, Knoxville, TN 37921, USA",property_management,35.9690134,-83.9528946,Jones Property Management,(865) 985-3931,ChIJ84uyMHU9XIgRP0Wl6rRL6f8,4.9,65,http://www.theharlanjonesgroup.com/
"2950 Middlebrook Pike, Knoxville, TN 37921, USA",property_management,35.9627931,-83.9611013,DFS Property Management,(865) 544-1717,ChIJieIf5RY9XIgRTGx2MsSZwXg,,,
"1013 N Broadway, Knoxville, TN 37917, USA",property_management,35.9819349,-83.9234886,Brun Property Management LLC,(865) 686-5312,ChIJm30ut74kXIgRN4eI1g-Gp_I,3.7,160,https://brunpm.com/index.asp
"1719 N Central St, Knoxville, TN 37917, USA",property_management,35.9859409,-83.93510119999999,FIG Property Management,(865) 296-0358,ChIJv8kvuuYuXIgRhLYwunbB0vM,4.1,262,https://figpminc.com/
"428 E Scott Ave, Knoxville, TN 37917, USA",property_management,35.9866168,-83.926824,"Intempus Management - Knoxville, TN",(844) 548-3983,ChIJ0UW7wFYXXIgRoG41syiHKRM,4.4,42,https://intempuspropertymanagement.com/
"1209 Euclid Ave NW Ste 205, Knoxville, TN 37921, USA",property_management,35.9648637,-83.93576949999999,PMI Knoxville,(865) 973-9696,ChIJmXyVxP0jXIgRsmFa58954r4,4.3,50,https://www.knoxvillepropertymanagementinc.com/
"119 W Fifth Ave #100, Knoxville, TN 37917, USA",property_management,35.9736159,-83.9219555,SVN | Wood Properties,(865) 936-9999,ChIJp6XiRMEXXIgREq6vmVS79vY,4.9,60,http://svnwood.com/
"626 Lamar St, Knoxville, TN 37917, USA",property_management,35.9760283,-83.92209989999999,Halo Hospitality,(865) 299-7327,ChIJBz7rwRAXXIgRHn25-YsbVjw,4.9,123,https://www.halo-hospitality.com/
"123 S Gay St, Knoxville, TN 37902, USA",property_management,35.96832730000001,-83.9204823,Dewhirst Properties,(865) 971-3137,ChIJF8Jxl88XXIgRreguYsXlAo8,4.5,25,http://dewhirstproperties.com/
"1545 Western Ave, Knoxville, TN 37921, USA",property_management,35.9662594,-83.93511649999999,Neely Development,(865) 521-7324,ChIJnWJEB2M9XIgRFuXMraaf3LE,2.6,10,https://www.neelydevelopment.com/
"520 W Summit Hill Dr SW #903, Knoxville, TN 37902, USA",property_management,35.9652119,-83.92187489999999,Conversion Properties Inc,(865) 246-1331,ChIJeSxARcEXXIgRCHTZ2uCW1Mg,3,2,http://www.conversionprop.com/
"1537 Western Ave, Knoxville, TN 37921, USA",property_management,35.9664295,-83.9348522,The Real Estate Firm,(865) 770-4030,ChIJVVWlAWM9XIgRk8iYpd8AOaI,4.6,104,http://www.treftn.com/
"1209 Euclid Ave NW Suite 203, Knoxville, TN 37921, USA",property_management,35.9648637,-83.93576949999999,Knox Realty,(703) 342-9163,ChIJm68vs6clXIgRho0LqiwTi9Y,4.9,15,http://www.knoxhouses.com/
"900 E Hill Ave Ste 110, Knoxville, TN 37915, USA",property_management,35.96977,-83.9062828,Brick & Mortar Properties,(865) 686-5100,ChIJLVFOpuIXXIgRt6YtMhko9Rg,4.4,57,http://www.brickmortarproperties.com/
"2358 Woodbine Ave Knoxville, TN 377917, Knoxville, TN 37917, USA",property_management,35.9844763,-83.9002095,Dwell Real Estate and Property Management,(865) 973-2346,ChIJW-tyk9wXXIgR8wy7hW9cZ34,5,2,http://www.dwellrealtytn.com/
"2248 McCalla Ave, Knoxville, TN 37915, USA",property_management,35.9793923,-83.8983389,Hodge Properties,(865) 971-4349,ChIJrYBT6FIWXIgRgYThL31Oxmo,4.3,16,
"1417 E 5th Ave, Knoxville, TN 37917, USA",property_management,35.9789839,-83.91107400000001,Atticus Finch,(865) 266-6717,ChIJq6r2VjUWXIgRlmrDZQcE6Uc,5,1,https://atticus.management/
"215 Willow Ave, Knoxville, TN 37915, USA",property_management,35.9702833,-83.9178331,Terminus Real Estate,(865) 673-6300,ChIJLdK5YcUXXIgRQS2FLFynBSM,4.4,8,http://terminusrealestate.com/
"625 N Central St, Knoxville, TN 37917, USA",property_management,35.9754493,-83.923217,Monday Investment Company,(865) 364-0602,ChIJz-Xkf2oXXIgR_1rUhNGTSYs,5,2,
"6408 Clinton Hwy Ste 7, Knoxville, TN 37912, USA",property_management,36.0084788,-84.01035519999999,NBS Property Management,(865) 347-2729,ChIJK8grm3g9XIgRyZoz_uJzx_g,4.7,25,https://www.nbspropertymanagement.com/
"100 Dalton Pl Wy Suite 105, Knoxville, TN 37912, USA",property_management,36.0051639,-83.9624031,Maddox Companies,(865) 522-9910,ChIJOyyAzsc9XIgRjZWsBTO84Ik,5,2,http://www.maddoxcompany.com/
"5700 Pleasant Ridge Rd, Knoxville, TN 37912, USA",property_management,35.9922209,-84.00283979999999,Lighthouse Management Llc,,ChIJO-KEmGU8XIgRk3-hoqlg_o8,3.7,20,https://lighthouseknox.com/
"902 Kermit Dr, Knoxville, TN 37912, USA",property_management,36.0040477,-83.9785504,Monday Properties,(865) 219-9000,ChIJc39rizU8XIgRjMg6JYrJUsE,1.7,18,
"4420 Whittle Springs Rd, Knoxville, TN 37917, USA",property_management,36.015524,-83.919266,Asset Realty Management,(865) 247-0027,ChIJ0ThVEQ8WXIgRRkgAUgmJcS0,4.1,445,http://armtn.com/
"4005 N Broadway, Knoxville, TN 37917, USA",property_management,36.0079868,-83.9268474,"Devine Properties, LLC",(865) 299-2483,ChIJix-MSIUVXIgRVmTxGWVLs2U,5,16,http://www.devine-home-buyers.com/
"2204 Nadine St, Knoxville, TN 37917, USA",property_management,35.9949902,-83.9155921,Pittman Properties,(865) 282-4344,ChIJ-aeXUjkWXIgRRou5eiDhUD8,5,75,http://www.pittmanproperties.com/
"1212 S Chilhowee Dr, Knoxville, TN 37914, USA",property_management,35.9973728,-83.8469286,Vivid Land Realty,,ChIJzWR-5ldgW60RwIYpEEi9SrA,5,7,http://www.vividlandrealty.com/
"5237 Tillery Dr, Knoxville, TN 37912, USA",property_management,35.9991493,-83.9847157,North Park,(865) 344-5999,ChIJRc57CEY8XIgRw9rfVZ_Ah0I,3.6,166,https://www.northparkknoxville.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=2025
"614 Cedar Ln #2, Knoxville, TN 37912, USA",property_management,36.0184575,-83.9638868,Windsor Court,(833) 257-2493,ChIJuXUZHto9XIgR1RxDI036FOY,4.1,209,http://livewindsorcourt.com/
"4501 Tillery Dr, Knoxville, TN 37912, USA",property_management,35.9976566,-83.9700479,Rand at Tillery,(865) 689-4112,ChIJo1K867M9XIgRj9K_kQm3clI,3,79,https://www.randpropertymanagement.com/
"701 Cedar Ln, Knoxville, TN 37912, USA",property_management,36.0202155,-83.96484129999999,Kinley Lofts,(865) 813-8558,ChIJaaMZW9c9XIgR9-Cb8EcTlkM,3.7,125,https://www.livekinleylofts.com/
"3214 Tazewell Pike #103, Knoxville, TN 37918, USA",property_management,36.028701,-83.92011889999999,Real Property Management Marble City,(865) 265-0535,ChIJTRdmKWwVXIgRyE5ObD_5GVE,5,23,https://www.rpmmarblecity.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic
"2904-A Tazewell Pike, Knoxville, TN 37918, USA",property_management,36.0233517,-83.9236811,Tennessee Life Real Estate Professionals,(865) 357-6510,ChIJp8egAAwVXIgRvj-_tFxbEdE,4.3,6,https://www.tnlifepros.com/
"3232 Tazewell Pike, Knoxville, TN 37918, USA",property_management,36.0290731,-83.9195732,Realty Executives Associates- North,(865) 688-3232,ChIJg4TIkeQVXIgRSEGzcnGxFCg,4.4,32,http://realtyexecutivesknoxville.com/
"4123 Whistlers Way, Knoxville, TN 37918, USA",property_management,36.0073648,-83.95167049999999,Castle Terrace Apartments,(423) 531-3124,ChIJc6aUIuo9XIgRvjou8uN7xLQ,4.6,23,https://castleterraceapartments.weebly.com/
"2050 Edgeview Way, Knoxville, TN 37918, USA",property_management,36.0147337,-83.928342,Hillside Place,(865) 674-9526,ChIJwbNh_gIWXIgRjs2yvNDBovo,3.6,42,http://hillsideplaceknox.com/
"102 Adair Dr, Knoxville, TN 37918, USA",property_management,36.0252145,-83.9258967,Jennifer Scates,(404) 403-9855,ChIJZQx1JS4VXIgR8cyd-Z0EaUs,5,7,https://jenniferscates.com/?utm_source=gbp&utm_medium=organic
"1515 Spring Hill Rd Suite 102, Knoxville, TN 37914, USA",property_management,36.0172131,-83.8690493,Just Listed Knoxville Real Estate LLC,(865) 705-2062,ChIJP_n6vdA9XIgReWOUzrrmoeU,4.5,4,https://www.justlistedrealestatetn.com/
