address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"6700 Baum Dr #5, Knoxville, TN 37919, USA",insurance_agents,35.9265884,-84.0107506,Marble City Insurance,(865) 606-8953,ChIJKXPhKYrRNQoRyl2YyCkgH6k,5,13,https://marblecityinsurance.com/
"6500 Papermill Dr NW # 209, Knoxville, TN 37919, USA",insurance_agents,35.9345113,-84.014465,Quick Sure Insurance,(865) 410-8974,ChIJd752fFYjXIgReTLvcEFRM20,5,7,
"6508 Baum Dr, Knoxville, TN 37919, USA",insurance_agents,35.9264853,-84.00733609999999,Tennessee Brokerage Agency (TBA),(865) 588-9555,ChIJ4wou31ojXIgRnCYOZnPr0hw,4,2,https://www.tba.com/
"318 Erin Dr #3, Knoxville, TN 37919, USA",insurance_agents,35.9284812,-84.0025916,Robin Carroll - JMC & Associates,(865) 588-8330,ChIJFf33i0UjXIgRrYOemmoyoF8,5,1,https://robincarroll.myhomehq.biz/
"5910 Toole Dr NW Suite A, Knoxville, TN 37919, USA",insurance_agents,35.935257,-84.0008206,HUB International,(865) 474-7432,ChIJ_w4I9ksjXIgRwuMhAMmv7aw,1,1,https://www.hubinternational.com/offices/us/tennessee/knoxville
"345 Trane Dr, Knoxville, TN 37919, USA",insurance_agents,35.9269076,-84.00546369999999,Lloyd B. Richardson Insurance Agency,(865) 588-5433,ChIJX4pVKUUjXIgRIGlNM52PrfQ,,,http://www.richardsoninsuranceagency.com/
"5607 Kingston Pike, Knoxville, TN 37919, USA",insurance_agents,35.9348049,-83.99540189999999,Ultimate Insurance LLC,(865) 269-8344,ChIJ9dZr-EI8XIgRAn5i_547NSA,4.7,9,
"6500 Papermill Dr NW Suite 214-A, Knoxville, TN 37909, USA",insurance_agents,35.9345471,-84.01463629999999,Primerica- The Houghton Group,(865) 934-6040,ChIJVVXlI0AlXIgR-GJhvX4WR24,5,6,http://www.primerica.com/jonathanhoughton
"4409 Chapman Hwy I, Knoxville, TN 37920, USA",insurance_agents,35.9325415,-83.9059308,Acceptance Insurance,(865) 392-7210,ChIJR0U5SScYXIgRNGgRgy76szM,4.9,230,https://locations.acceptance.com/knoxville-insurance-tennessee-37920/?utm_medium=directory&utm_source=google&utm_campaign=ATNKN2_Knoxville_TN
"4556 Chapman Hwy, Knoxville, TN 37920, USA",insurance_agents,35.932986,-83.90234799999999,Direct Auto Insurance,(865) 573-7111,ChIJz6J_USYYXIgR7DDiKQOGOj4,4.6,69,https://local.directauto.com/tennessee/knoxville/4556-chapman-hwy?y_source=1_MTU0NDk1NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"227 W Young High Pike, Knoxville, TN 37920, USA",insurance_agents,35.933869,-83.907553,Matt Penland - State Farm Insurance Agent,(865) 579-0400,ChIJ-4Z7kiAYXIgRBkkDnItVlE0,4.6,34,http://www.mattpenland.com/?cmpid=sm37_blm_0001
"6334 Chapman Hwy, Knoxville, TN 37920, USA",insurance_agents,35.92155109999999,-83.87067619999999,Dott Baker Insurance Agency,(865) 577-2566,ChIJBwio3sIZXIgRGXV8tPrvbqw,4.9,44,https://dottbakerinsurance.com/?utm_source=gmb&utm_medium=organic
"8207 Chapman Hwy, Knoxville, TN 37920, USA",insurance_agents,35.9004863,-83.8214091,The Crain Group Llc,(865) 856-1019,ChIJJaIwfUYaXIgRaWWSRHLAROY,5,72,https://www.thecraingroup.com/
"8001 Chapman Hwy Ste 5, Knoxville, TN 37920, USA",insurance_agents,35.9024342,-83.8272425,AWB Agency LLC,(865) 910-6902,ChIJgSHwN-d_ZIgR3RY6nCDJGcQ,4.9,10,https://www.awbagency.com/
"7820 Chapman Hwy, Knoxville, TN 37920, USA",insurance_agents,35.9047322,-83.8294943,Farmers Insurance - David Wilson,(865) 579-3471,ChIJia3_7zAbXIgR0y5YtkWPzL0,4.8,4,https://agents.farmers.com/tn/knoxville/david-wilson?SourceID=AMPALFGMAG&utm_source=GMB&utm_medium=Local&y_source=1_MTE1MTU4OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU=
"7353 Chapman Hwy, Knoxville, TN 37920, USA",insurance_agents,35.907822,-83.84675399999999,Kris Ammons - State Farm Insurance Agent,(865) 240-4057,ChIJBVavZX0bXIgRAcH66Y3Ur2A,5,82,http://www.krisammonsagent.com/?cmpid=vaahjy_blm_0001
"6025 Brookvale Ln Suite 208, Knoxville, TN 37919, USA",insurance_agents,35.9370083,-84.0075739,"Meridian Insurance, Inc.",(937) 567-8900,ChIJe5XAVMEXXIgRzyXhoyamEyI,4.9,205,http://www.mymeridianinsurance.com/
"4315 Kingston Pike #150, Knoxville, TN 37919, USA",insurance_agents,35.9426184,-83.9771918,Farm Bureau Insurance,(865) 525-4187,ChIJp407Af08XIgRssxdvWCh2t4,4.5,164,https://www.fbitn.com/tn/knox-county/knoxville/knox-western-ave-agency?utm_source=google-my-business&utm_medium=organic&utm_campaign=local-seo&utm_content=4315-kingston-pike
"5401 Kingston Pike, Knoxville, TN 37919, USA",insurance_agents,35.9365275,-83.99247419999999,Guthe Insurance,(865) 330-9656,ChIJXa1H-jQjXIgREJpej8km6MI,5,1,https://gutheinsurance.com/
"4315 Kingston Pike #210, Knoxville, TN 37919, USA",insurance_agents,35.9419724,-83.976925,Adriane Kaufman at Comparion Insurance Agency,(865) 824-4658,ChIJ5ZAcJOAlXIgRsPSrEXaiq2o,5,41,https://www.comparioninsurance.com/insurance-agent/tennessee/knoxville-0594/adriane-demus
"4315 Kingston Pike #210, Knoxville, TN 37919, USA",insurance_agents,35.9424449,-83.9783798,Comparion Insurance Agency,(865) 539-0039,ChIJP43x-9slXIgRBm-OrIjQwkw,4,84,https://www.comparioninsurance.com/insurance-agent/tennessee/knoxville-0594?utm_source=local&utm_medium=organic&utm_campaign=gmb
"4315 Kingston Pike #210, Knoxville, TN 37919, USA",insurance_agents,35.9419702,-83.976933,Nathan Peterson at Comparion Insurance Agency,(865) 824-4681,ChIJh1ahjaElXIgRzdx8IIMz2eU,5,34,https://www.comparioninsurance.com/insurance-agent/tennessee/knoxville-0594/nathan-peterson
"1111 N Northshore Dr Ste N-590, Knoxville, TN 37919, USA",insurance_agents,35.93843090000001,-84.00521900000001,Oldham And Cox Insurance LLC,(865) 769-2332,ChIJI9Y0bIMvXIgRU8uXJEnPPy8,5,4,http://www.oldhamandcoxinsurance.com/
"6025 Brookvale Ln Suite 208, Knoxville, TN 37919, USA",insurance_agents,35.9370083,-84.0075739,Josh Culp Insurance Powered By Meridian Capstone,(865) 455-1121,ChIJy3ai0EAjXIgRF6Y-ysvvWF4,5,17,https://joshculp.com/
"265 Brookview Centre Way suite 102, Knoxville, TN 37919, USA",insurance_agents,35.9362316,-84.00497790000001,New York Life,(865) 523-0741,ChIJv7LA-vUjXIgRPv3aqQwOUxc,4.5,8,https://knoxville.nyloffices.com/
"4315 Kingston Pike Ste 210, Knoxville, TN 37919, USA",insurance_agents,35.9424557,-83.9783629,Core Insurance Advisors,(877) 404-8060,ChIJQUDcxmwlXIgRLwgmZwnH45A,5,117,http://coreinsuranceadvisors.com/
"5204 Kingston Pike Ste 23, Knoxville, TN 37919, USA",insurance_agents,35.9380681,-83.9890724,Shelter Insurance,(865) 333-5331,ChIJW0Q1lds8XIgRXKLWGX-hwSQ,4.9,14,https://www.shelterinsurance.com/
"4706 Papermill Dr NW, Knoxville, TN 37909, USA",insurance_agents,35.949704,-83.9890197,Alex Miller: Allstate Insurance,(865) 340-4721,ChIJF1N5TyAlXIgRDGjG4WOEuaU,4.8,51,https://agents.allstate.com/alex-miller-knoxville-tn.html
"4315 Kingston Pike #210, Knoxville, TN 37919, USA",insurance_agents,35.9424449,-83.9783798,Jared Tharp at Comparion Insurance Agency,(865) 824-4657,ChIJq8AxffUlXIgRDvJJjDJwhOM,5,5,https://www.comparioninsurance.com/insurance-agent/tennessee/knoxville-0594/jared-tharp
"2240 Sutherland Ave Ste 1, Knoxville, TN 37919, USA",insurance_agents,35.95608440000001,-83.9521011,Klinck Agency,(865) 302-3133,ChIJr9_7JpA9XIgRAeHZQi8VWVE,4.9,35,http://klinckagency.com/
"4315 Kingston Pike Ste 210, Knoxville, TN 37919, USA",insurance_agents,35.9424449,-83.9783798,Ambetter Authorized Agent/Knoxville Health Insurance,(865) 686-8810,ChIJxTKwVbQ9XIgRBAAXX5m3nL8,5,1,https://knoxhealthinsurance.com/
"1225 Weisgarber Rd Ste N110, Knoxville, TN 37909, USA",insurance_agents,35.946894,-84.01461800000001,Progressive Insurance - Claims Office,(800) 776-4737,ChIJpSSlrg09XIgR7frXgJzhzHA,2.3,63,https://www.progressive.com/claims/?utm_source=G&utm_medium=local&utm_campaign=progressivedirectclaimcenters
"265 Brookview Centre Way suite 102, Knoxville, TN 37919, USA",insurance_agents,35.9362316,-84.00497790000001,"Audrey Moore, Financial Professional - New York Life",(417) 839-4878,ChIJ6VBKD5AjXIgRt7sWDyZUu6s,5,1,https://www.newyorklife.com/agent/acmoore01?cmpid=ofll_fwll_wlgb_google_0_0_0_0_0_0_fwloc_0_0264384_Z08_0
"1725 Kim Watt Dr #9, Knoxville, TN 37909, USA",insurance_agents,35.9593512,-83.9790972,The Anthony Slay Company,(865) 203-0897,ChIJEZcRn289XIgR-Kj2rq9BXVo,4.3,6,
"413 S Northshore Dr suite d, Knoxville, TN 37919, USA",insurance_agents,35.9289266,-84.001714,J Smith Lanier & Co,(865) 588-7200,ChIJdZ-uBkYjXIgRLG-vD2XvhAE,5,1,
"2451 University Commons Way, Knoxville, TN 37919, USA",insurance_agents,35.950667,-83.939638,Nicole Yarbrough - State Farm Insurance Agent,(865) 622-5000,ChIJ28j88Sw9XIgRdma3dY0hSno,4.9,97,https://www.nicoleinsurestn.com/?cmpid=vadd3a_blm_0001
"726 Sevier Ave, Knoxville, TN 37920, USA",insurance_agents,35.9573495,-83.907963,Farm Bureau Insurance,(865) 864-3276,ChIJETPTmLYXXIgRs27OiSHWZXg,5,7,https://www.fbitn.com/tn/knox-county/knoxville/knoxville-city-south-agency?utm_source=google-my-business&utm_medium=organic&utm_campaign=local-seo&utm_content=726-sevier-ave
"800 S Gay St Suite 800, Knoxville, TN 37929, USA",insurance_agents,35.9623522,-83.915499,General Insurance Services,(865) 935-9079,ChIJMdD9QNI8XIgR1hgoQxLCzJo,4.1,8,https://www.thegeneral.com/
"800 S Gay St #700, Knoxville, TN 37929, USA",insurance_agents,35.9624057,-83.91605620000001,Red Beard Insurance Group,(980) 222-3991,ChIJ1-yr0sQXXIgRfkBGJLKvyqw,5,8,http://www.redbeardins.com/
"2240 Sutherland Ave, Knoxville, TN 37919, USA",insurance_agents,35.95608440000001,-83.9521011,VRS Health Agency,(630) 640-4842,ChIJy2U693o9XIgRAoCTcqJC9dY,5,1,
"800 S Gay St #1700, Knoxville, TN 37929, USA",insurance_agents,35.962416,-83.916404,Tennessee Valley Title Insurance Co.,(865) 523-6254,ChIJW1XuVMEXXIgR22mdYHco85s,3.6,17,http://tnvalleytitle.com/
"2725 Asbury Rd Ste 105, Knoxville, TN 37914, USA",insurance_agents,35.9523327,-83.83000849999999,Bryan Walton - State Farm Insurance Agent,(865) 851-9254,ChIJdeVe8kcRXIgREEFyEbpUFio,4.9,64,http://www.insuredbybwalt.com/?cmpid=xd73_blm_0001
"4313 Ball Camp Pike #101, Knoxville, TN 37921, USA",insurance_agents,35.9742181,-83.98175739999999,Jared Hall - State Farm Insurance Agent,(865) 622-8793,ChIJc2OLqPs8XIgRt8iTFj8xpEw,5,405,http://www.agentjaredhall.com/?cmpid=w33e_blm_0001
"5718 Western Ave, Knoxville, TN 37921, USA",insurance_agents,35.9793368,-84.0156773,Sunny Snoeyenbos - State Farm Insurance Agent,(865) 584-2563,ChIJHwgLB_s8XIgRmWcbDhnDPfI,4.9,581,https://www.sunnyhallinsurance.com/?cmpid=t2hd_blm_0001
"1811 Liberty St, Knoxville, TN 37921, USA",insurance_agents,35.964507,-83.96637799999999,Petie Wilson - State Farm Insurance Agent,(865) 544-3812,ChIJ9bigFj89XIgR5qLynTt7fms,4.9,105,http://www.petiewilson.com/?cmpid=crqe_blm_0001
"4419 Western Ave #103, Knoxville, TN 37921, USA",insurance_agents,35.9728675,-83.9856922,Robert Elmore: Allstate Insurance,(865) 248-6460,ChIJ83x5dAY9XIgRNmPVdA18Iyo,4.7,18,https://agents.allstate.com/robert-elmore-knoxville-tn.html?utm_source=GMB&utm_medium=Website
"428 E Scott Ave, Knoxville, TN 37917, USA",insurance_agents,35.9866164,-83.9268238,Good Nature Insurance Agency,(865) 224-8887,ChIJoz2jzi0VXIgRbrPoIXoZD7s,5,69,https://www.insuredbygoodnature.com/
"1100 Marion St #200, Knoxville, TN 37921, USA",insurance_agents,35.97504199999999,-83.93223789999999,Shafer Insurance Agency,(865) 546-0761,ChIJLQf9Gn49XIgRNULm5f_o90E,4.9,184,https://shaferinsurance.com/
"1011 N Broadway, Knoxville, TN 37917, USA",insurance_agents,35.98192239999999,-83.9233399,John Bailey Company,(865) 270-4407,ChIJt4LPBy0WXIgRiEgBQSK4TbU,4.4,19,http://www.johnbaileyco.com/
"200 W Fifth Ave # 101, Knoxville, TN 37917, USA",insurance_agents,35.9728914,-83.92186199999999,Mutual Insurance Inc,(865) 524-3607,ChIJp-7Y-tEXXIgR1AgQwHmo9i8,3.7,3,http://www.mutualinsurancetn.com/
"1501 Cline St NW #101, Knoxville, TN 37921, USA",insurance_agents,35.9813597,-83.93625089999999,Insurefit RM,(865) 684-4900,ChIJ7wZ9ukURXIgRz_dbG9xJ-i0,5,31,http://www.insurefitrm.com/
"2005 Ailor Ave, Knoxville, TN 37921, USA",insurance_agents,35.9640217,-83.94175129999999,Classic Truck Insurance,(888) 498-0255,ChIJ_QEGCKgWXIgRMkxAWzecWRw,4.1,16,http://www.classictruckinsurance.com/
"620 Market St, Knoxville, TN 37902, USA",insurance_agents,35.9633462,-83.917914,21st Insurance Agency,(866) 727-4712,ChIJf4Hlb8QXXIgR0pM9GQxO_qo,4.9,3385,https://www.21stmortgage.com/web/ins.nsf/index
"1423 E Magnolia Ave, Knoxville, TN 37917, USA",insurance_agents,35.9782992,-83.9106053,Direct Auto Insurance,(865) 637-4945,ChIJ_7p7WLUXXIgR8maGw8NxHuM,4.3,116,https://local.directauto.com/tennessee/knoxville/1423-e-magnolia-ave?y_source=1_MTU0NDk1MDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"837 Hall of Fame Dr, Knoxville, TN 37917, USA",insurance_agents,35.9804451,-83.9167097,FMT Insurance,(865) 523-5153,ChIJZx1ucDMWXIgRC6rinkA72fw,4.1,43,https://www.fmtinsurance.com/
"900 E Hill Ave ste 135, Knoxville, TN 37915, USA",insurance_agents,35.9689785,-83.9063438,Brown Insurance,(865) 524-2561,ChIJExCPfc8XXIgRIopX2hJIQA4,4.4,7,http://www.jebrowninsurance.com/
"900 E Hill Ave STE 470, Knoxville, TN 37915, USA",insurance_agents,35.9683246,-83.90558999999999,Globe Life Liberty National Division: Trupiano Agencies,(865) 673-3335,ChIJYYMnPLcXXIgRAYx5-4sc_hU,4.5,134,https://ln.globelifeinsurance.com/united-states/tennessee/knoxville/don-trupiano?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=152312175020626
"900 E Hill Ave #370, Knoxville, TN 37915, USA",insurance_agents,35.9693895,-83.90632970000001,Shelter Insurance - Davis Rider,(865) 288-9588,ChIJmYW8NzMpeIgRCgHS0Nukk9Q,4.9,13,https://www.shelterinsurance.com/CA/agent/DRIDER
"2314 Johnston St, Knoxville, TN 37921, USA",insurance_agents,35.98289219999999,-83.9485038,CRUZ INSURANCE SERVICES LLC,(865) 328-3749,ChIJd0Aw11E9XIgRpfbu5DpOUj8,5,2,https://cruzins.com/
"4 Market Square, Knoxville, TN 37902, USA",insurance_agents,35.9650328,-83.9189657,Beacon Insurance Co TN,(423) 225-2109,ChIJCfwkFsQXXIgRtULeR8QIRSE,5,6,
"900 E Hill Ave Ste 110, Knoxville, TN 37915, USA",insurance_agents,35.9695171,-83.9061286,Rich Jordan Insurance,(865) 567-5777,ChIJAbFdC3gXXIgR86NxN5RHS8A,5,11,https://richjordantn.com/
"5400 Clinton Hwy #103, Knoxville, TN 37912, USA",insurance_agents,36.0047226,-83.98161859999999,Direct Auto Insurance,(865) 293-3051,ChIJye1AOjY8XIgRltNrKOzLnXE,4.4,93,https://local.directauto.com/tennessee/knoxville/5400-clinton-hwy?y_source=1_MTU0NDkyMDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"6515 Clinton Hwy # 202, Knoxville, TN 37912, USA",insurance_agents,36.0070704,-84.01331019999999,Farmers Insurance - Shawn Wandell,(423) 451-6777,ChIJARcyFws8XIgRh0ldmS9jTt8,4.8,6,https://agents.farmers.com/tn/knoxville/shawn-wandell?SourceID=AMPALFGMAG&utm_source=GMB&utm_medium=Local&y_source=1_MTU1NzMyNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ==
"705 W Inskip Dr, Knoxville, TN 37912, USA",insurance_agents,36.002771,-83.9733165,A B Insurance Agency Now Part of Valley Creek Insurance Group,(865) 371-8001,ChIJyRCbXLU9XIgRtiqGXvVcz7w,4.8,72,
"5210 Schubert Rd, Knoxville, TN 37912, USA",insurance_agents,36.0073217,-83.97565050000001,Bradley Insurance Agency,(865) 281-7722,ChIJ1yPSxjQ8XIgRvzCGoBLYWic,4.3,42,http://www.bradley-ins.com/
"5418 Clinton Hwy, Knoxville, TN 37912, USA",insurance_agents,36.0050497,-83.98290480000001,ISG Insurance LLC,(865) 689-1900,ChIJd5gPtxU8XIgRAaaXnf2s8YY,4.8,234,https://www.insurancebrokerknoxville.com/
"2367 Callahan Dr, Knoxville, TN 37912, USA",insurance_agents,36.0096536,-84.02004409999999,First Volunteer Insurance Agency,(866) 668-4900,ChIJAX7aR_Q7XIgR3A8AS0N2zUg,5,1,
"815 Merchant Dr # A, Knoxville, TN 37912, USA",insurance_agents,36.0054948,-83.9801343,Simpli INSURANCE,(865) 243-1117,ChIJzdsZ1sg9XIgRZtgqv6i5Jms,4.9,49,https://simpliinsurance.com/
"6545 Clinton Hwy, Knoxville, TN 37912, USA",insurance_agents,36.0067514,-84.0158064,Nationwide Insurance: Mark Allen Pody,(865) 938-0000,ChIJJ-TI6Ao8XIgRQ-i5t12T4f4,5,4,https://agency.nationwide.com/tn/knoxville/37912/mark-allen-pody
"4601 Central Ave Pike, Knoxville, TN 37912, USA",insurance_agents,36.0064901,-83.964995,Handley Insurance Resources,(865) 689-7770,ChIJAQmcksg9XIgRHu7niYXb4hA,4.4,21,http://www.handleyins.com/?utm_source=G&utm_medium=local&utm_campaign=google-local
"4303 Clinton Hwy, Knoxville, TN 37912, USA",insurance_agents,35.9988353,-83.9648593,Reeder Insurance Agency: Allstate Insurance,(865) 299-5720,ChIJY4UhZbc9XIgRhQSoFa6Oe-k,3.9,9,https://agents.allstate.com/reeder-insurance-agency-knoxville-tn.html?utm_source=GMB&utm_medium=Website
"1018 Orchid Dr NW STE A, Knoxville, TN 37912, USA",insurance_agents,36.0023654,-83.9787336,Beacon Group,(865) 963-0665,ChIJV-37FUo8XIgRUkSb7BZAkzo,4.5,12,http://www.knoxvilletnmedicare.org/
"1018 Orchid Dr NW STE A, Knoxville, TN 37912, USA",insurance_agents,36.002465,-83.9786633,A Medicare Beacon LLC,(865) 851-4983,ChIJUePksek3XIgRb_OWWotn-jc,,,https://www.amedicarebeacon.com/
"4338 N Broadway, Knoxville, TN 37917, USA",insurance_agents,36.0118554,-83.9229618,Acceptance Insurance,(865) 392-7209,ChIJaVnoJRsWXIgR0_8EaFXDCZY,4.7,122,https://locations.acceptance.com/knoxville-insurance-tennessee-37917/?utm_medium=directory&utm_source=google&utm_campaign=ATNKN1_Knoxville_TN
"2001 N Broadway D, Knoxville, TN 37917, USA",insurance_agents,35.9907688,-83.92175170000002,Freeway Insurance,(865) 392-7200,ChIJ65HuMbcXXIgR3YgdcTFW4BA,5,53,https://locations.freeway.com/freeway-insurance-knoxville-tn-37917?utm_medium=directory&utm_source=google&utm_campaign=FTNKNO_Knoxville_TN
"2001 N Broadway D, Knoxville, TN 37917, USA",insurance_agents,35.99056059999999,-83.9208506,Nationwide Insurance: Ronald A. Travis,(865) 851-9664,ChIJkyCPrToWXIgR_DoDeUI1iUQ,5,4,
"2001 N Broadway Ste D-1, Knoxville, TN 37917, USA",insurance_agents,35.9905544,-83.9208033,Nationwide Insurance: Lincoln T Ware Agency,,ChIJs8bpsToWXIgR4vK2MLITQ5g,,,https://agency.nationwide.com/tn/knoxville/37917/lincoln-t-ware-agency
"2006 N Broadway, Knoxville, TN 37917, USA",insurance_agents,35.990848,-83.919647,Evan Seivers - State Farm Insurance Agent,(865) 415-2997,ChIJ4zsAlToWXIgRaQT5JHWoH1g,4.6,26,https://www.northknoxinsurance.com/?cmpid=w33c_blm_0001
"520 W Summit Hill Dr SW, Knoxville, TN 37902, USA",insurance_agents,35.9651435,-83.9219159,"Alliant Insurance Services, Inc.",(865) 279-5158,ChIJXRJ8lmYXXIgRIkdsJPT-ZoE,,,https://alliant.com/
"618 S Gay St #200, Knoxville, TN 37902, USA",insurance_agents,35.9638493,-83.91719599999999,Southern Capital Insurance of Knoxville TN,(865) 637-1403,ChIJAyp2pOIXXIgRsPGFCNNAl_I,,,https://southerncapitalins.com/?utm_campaign=GoogleMyBusiness
"4917 Nova Ln, Knoxville, TN 37914, USA",insurance_agents,36.0064459,-83.85290789999999,Goodhealth insurance Knoxville,(865) 259-0161,ChIJlzE0tkoRXIgRpEyYDUKHIzM,5,6,https://marcelinepoellnitz.wixsite.com/goodhealth-insurance
"104 Lakeside St, Knoxville, TN 37914, USA",insurance_agents,35.9972917,-83.8780369,Lee Associates,(865) 637-0154,ChIJH-YiQu0WXIgRC_0KG9Sy48M,4.4,7,
"113 Legacy View Way, Knoxville, TN 37918, USA",insurance_agents,36.0278492,-83.9936577,Elite Insurance Knoxville,(865) 687-5140,ChIJFSG7Jp4-XIgRv0uIUVr1v60,4.9,52,https://www.eliteinsuranceknoxville.com/
"528 W Emory Rd, Powell, TN 37849, USA",insurance_agents,36.03636540000001,-84.0158427,The Goodfriend Agency,(865) 338-5558,ChIJL0cB3OYkXIgR4_X3_cfRoyE,5,28,https://www.thegoodfriendagency.com/
"6636 Central Ave Pike #104, Knoxville, TN 37912, USA",insurance_agents,36.0251214,-83.9899104,Paul Humphries - State Farm Insurance Agent,(865) 688-4651,ChIJ_4fRXmY9XIgRqkGzO4A6PRg,5,200,https://www.insuredbyhumphries.com/
"905 Callahan Dr, Knoxville, TN 37912, USA",insurance_agents,36.0204573,-84.0061937,Viles Family Insurance llc,(865) 299-5425,ChIJablOSW49XIgR-1gbuYFwZ64,5,1,
"154 Legacy View Way, Knoxville, TN 37918, USA",insurance_agents,36.0279848,-83.9927506,The Insurance Spot,(865) 375-8497,ChIJxVcUKU8_XIgRQQcZOCVPiqA,,,https://knoxvilleinsurancespot.com/
"2818 Schaad Rd, Knoxville, TN 37921, USA",insurance_agents,36.0028984,-84.0220755,Marcie Ellison - State Farm Insurance Agent,(865) 512-7091,ChIJ9YuEd9g7XIgRQ6Xa-4OWSng,,,https://www.statefarm.com/
"6820 Central Ave Pike, Knoxville, TN 37918, USA",insurance_agents,36.0282293,-83.99416219999999,Banker Brokers,(865) 687-1910,ChIJaVnUmCs_XIgR8jrlZoYQBms,5,5,http://bankerbrokers.com/
"118 Legacy View Way, Knoxville, TN 37918, USA",insurance_agents,36.0275573,-83.9932731,Scruffy City Title,(865) 240-0082,ChIJecSNNM8_XIgRSPHpXJH5c4s,5,8,http://scruffycitytitle.com/
"102 E Adair Dr, Knoxville, TN 37918, USA",insurance_agents,36.0252285,-83.9259043,Broadway Insurance Agency,(865) 689-6228,ChIJj_M0zP0VXIgRuAfXabe61no,4.7,44,http://www.broadway-ins.com/
"2904 Tazewell Pike suite d, Knoxville, TN 37918, USA",insurance_agents,36.0232347,-83.9237168,Tennessee State Insurance,(865) 688-8497,ChIJ53bab_0VXIgRCw7d23BYZWc,4.8,24,http://www.tnstateins.com/
"2615 Greenway Dr, Knoxville, TN 37918, USA",insurance_agents,36.0213892,-83.9221211,Greenway Insurance Agency,(865) 689-6254,ChIJq6qqqroVXIgRB5U4eUYW-Jk,4.3,12,https://www.greenwayins.com/
"4883 N Broadway St Suite 114, Knoxville, TN 37918, USA",insurance_agents,36.02718060000001,-83.92987269999999,Direct Auto Insurance,(865) 688-4800,ChIJo0-Eyv4VXIgRXkFU-P5FMKs,4.5,146,https://local.directauto.com/tennessee/knoxville/4883-n-broadway-st?y_source=1_MTU0NDk1MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"3209 Garden Dr, Knoxville, TN 37918, USA",insurance_agents,36.0410784,-83.92877290000001,Harrington Insurance Agency,(865) 687-9968,ChIJRX9tNvQVXIgRUmf4BnP-27U,4.1,12,http://www.harringtonagency.com/
"2902 Tazewell Pike B, Knoxville, TN 37918, USA",insurance_agents,36.0232502,-83.9230197,Knoxville Insurance Services,(865) 688-2911,ChIJI_0haP0VXIgR_l_OBmN8Bdk,4.2,5,http://www.knoxins.com/
