address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"100 Dalton Pl Wy #101, Knoxville, TN 37912, USA",commercial_real_estate,36.00517,-83.9624104,Travis Powell Properties | Keller Williams Realty,(865) 315-8901,ChIJ-4Y-tsc9XIgRnS7I3ltaIiU,5,7,https://travispowellproperties.kw.com/
"4420 Whittle Springs Rd, Knoxville, TN 37917, USA",commercial_real_estate,36.015524,-83.919266,Asset Realty Management,(865) 247-0027,ChIJ0ThVEQ8WXIgRRkgAUgmJcS0,4.1,445,http://armtn.com/
"4005 N Broadway, Knoxville, TN 37917, USA",commercial_real_estate,36.0079868,-83.9268474,"Devine Properties, LLC",(865) 299-2483,ChIJix-MSIUVXIgRVmTxGWVLs2U,5,16,http://www.devine-home-buyers.com/
"2204 Nadine St, Knoxville, TN 37917, USA",commercial_real_estate,35.9949902,-83.9155921,Pittman Properties,(865) 282-4344,ChIJ-aeXUjkWXIgRRou5eiDhUD8,5,75,http://www.pittmanproperties.com/
"517 Callahan Dr #103, Knoxville, TN 37912, USA",commercial_real_estate,36.0229367,-84.0019987,"Emily Golec, REALTOR , Keller Williams Realty",(865) 765-1845,ChIJlWjgtcc9XIgRanAlHkR7OyM,5,26,https://emilygolec.kw.com/
"517 Callahan Dr #103, Knoxville, TN 37912, USA",commercial_real_estate,36.0229367,-84.0019987,Keller Williams Realty - Nikki Heightchew,(865) 742-2962,ChIJkSA8to49XIgRtLRZJ0VIiqc,5,14,https://www.zillow.com/profile/Nikki%20Heightchew
"531 Callahan Dr #102, Knoxville, TN 37912, USA",commercial_real_estate,36.0227447,-84.0025529,"King Real Estate Services, Inc",(865) 560-9401,ChIJ63uaQRw8XIgRW17GTFIjrzE,4.2,15,http://www.kingrealestateservices.com/
"517 Callahan Dr #103, Knoxville, TN 37912, USA",commercial_real_estate,36.0229367,-84.0019987,The Emerton Group | Keller Williams Realty,(865) 219-3828,ChIJIYxHtsc9XIgRXpN6h2R65_U,5,2,http://www.bestknoxvillehomes.com/
"531 Callahan Dr, Knoxville, TN 37912, USA",commercial_real_estate,36.0226982,-84.00258649999999,"John Huskey, Knoxville Real Estate For Sale Managing Broker for King Real Estate Services, Inc.",(865) 300-4382,ChIJi1bFQxw8XIgRzLSPQpwsMZI,5,1,https://www.realestatetherightway.net/
"902 Kermit Dr, Knoxville, TN 37912, USA",commercial_real_estate,36.0040477,-83.9785504,Monday Properties,(865) 219-9000,ChIJc39rizU8XIgRjMg6JYrJUsE,1.7,18,
"102 Adair Dr, Knoxville, TN 37918, USA",commercial_real_estate,36.0252145,-83.9258967,Jennifer Scates,(404) 403-9855,ChIJZQx1JS4VXIgR8cyd-Z0EaUs,5,7,https://jenniferscates.com/?utm_source=gbp&utm_medium=organic
"3009 Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.025837,-83.92351359999999,"Penny Cutshaw, Realtor",(865) 556-6726,ChIJT1V7-lQVXIgRjZkFsJex_5w,5,4,http://www.pennycutshaw.com/
"3009 Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.0258966,-83.92347219999999,Wallace Real Estate - North,(865) 687-1111,ChIJGwkm5fwVXIgR1vrDfKq3NKo,4.9,73,https://wallacetn.com/
"403 Hotel Rd, Knoxville, TN 37918, USA",commercial_real_estate,36.037558,-83.9345177,G.T. Ballenger Realtors,(865) 688-3946,ChIJuSLrsx0-XIgRFlLqCiWH-H8,5,1,http://www.gtballengerrealtors.com/
"2827 Essary Dr, Knoxville, TN 37918, USA",commercial_real_estate,36.0352585,-83.9310539,Jacquie Litton REALTOR®,(865) 660-1016,ChIJoaWHA74VXIgRicvZddu2qr0,4.9,32,https://www.movemetoknoxville.com/
"3009 Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.0259131,-83.9234386,"Gage Dople, Realtor",(423) 201-7971,ChIJoRIqsNYVXIgRkDFLLcB2bbY,5,83,http://www.gagedople.com/
"3214 Tazewell Pike #103, Knoxville, TN 37918, USA",commercial_real_estate,36.028701,-83.92011889999999,Real Property Management Marble City,(865) 265-0535,ChIJTRdmKWwVXIgRyE5ObD_5GVE,5,23,https://www.rpmmarblecity.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic
"3009 Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.0258936,-83.9234772,"Susan Oglietti, Realtor",(865) 399-0705,ChIJoSXY7u4VXIgRU0b2rOTe3IE,5,2,https://realtorsusano.com/
"2916 Tazewell Pike Unit D, Knoxville, TN 37918, USA",commercial_real_estate,36.024343,-83.92344430000001,"Joe Hall, Realtor",(615) 574-5548,ChIJJWAGoGaoQmsRt1rSlM2gQ8g,5,2,
"3232 Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.0289869,-83.9194869,"Andrew Sharits - Knoxville TN Realtor, Realty Executives Associates",(865) 688-3232,ChIJZccR7eQVXIgRyvCqrL4zmL8,5,4,http://www.knoxhomesearch.com/
"2904 A Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.0233517,-83.9236811,Amber Fedders- REALTOR,(865) 340-7566,ChIJpZ8YzKEXXIgRkCprgTe7Vzs,5,4,http://www.exploreknoxhomes.com/
"3232 Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.0290731,-83.9195732,Realty Executives Associates- North,(865) 688-3232,ChIJg4TIkeQVXIgRSEGzcnGxFCg,4.4,32,http://realtyexecutivesknoxville.com/
"3232 Tazewell Pike #2529, Knoxville, TN 37918, USA",commercial_real_estate,36.0291041,-83.9194622,"Brian Howard, Realtor- Realty Executives",(865) 455-8578,ChIJ__9PjeQVXIgRNl_LnLcjeu8,5,66,http://realtyexecutives.com/
"3009 Tazewell Pike, Knoxville, TN 37918, USA",commercial_real_estate,36.0259131,-83.9234386,"Rachel Warren, Realtor",(865) 466-6445,ChIJ-x1F9nQVXIgRz8IaSRdd21E,5,10,https://www.homewithrachel.com/
"1515 Spring Hill Rd Suite 102, Knoxville, TN 37914, USA",commercial_real_estate,36.0172131,-83.8690493,Just Listed Knoxville Real Estate LLC,(865) 705-2062,ChIJP_n6vdA9XIgReWOUzrrmoeU,4.5,4,https://www.justlistedrealestatetn.com/
